timestamp,uid,src_ip,src_port,dest_ip,dest_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1538479031.587678,CCt2lO3IcvSb4BP9N4,192.168.100.103,123.0,5.1.56.123,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538479082.311303,C1xKGp3TILAxHDESS9,192.168.100.103,54362.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479077.305402,CZU4D92EixJK4DB0Hb,192.168.100.103,43898.0,192.168.100.1,53.0,udp,dns,2.502827,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479087.316704,CWpUz31z3k3v6Ol41e,192.168.100.103,41181.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479092.322108,CepQfF4VfMoCROcCl8,192.168.100.103,38363.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479097.327261,CErMUc3o77vqJGUyk4,192.168.100.103,53228.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479103.951732,CNgUZj2l83jIcPrLi2,192.168.100.103,38086.0,66.85.157.90,443.0,tcp,-,3.154212,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C-Torii
1538479102.332907,CfLCHf205DXztmqir,192.168.100.103,34287.0,8.8.8.8,53.0,udp,dns,1.617577,39,55,SF,-,-,0.0,Dd,1.0,67.0,1.0,83.0,-   Benign   -
1538479111.185870,CMvZfV3A0fj2GCfJs2,192.168.100.103,38086.0,66.85.157.90,443.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C-Torii
1538479109.596276,C2ZOzL1pDUwQTtQKae,192.168.100.103,52574.0,192.168.100.1,53.0,udp,dns,0.079702,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479099.585719,Ce4au64YnJTFFqFTu9,192.168.100.103,49646.0,192.168.100.1,53.0,udp,dns,5.005151,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479109.676974,CdmbWP3Lusz2BZDiBh,192.168.100.103,54284.0,192.168.100.1,53.0,udp,dns,0.005496,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479119.665537,CkYqtu3UaUFRMgWRtl,192.168.100.103,38086.0,66.85.157.90,443.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C-Torii
1538479119.695022,C5d30A30ILpqaVRhj2,192.168.100.103,33296.0,192.168.100.1,53.0,udp,dns,0.002996,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479109.684470,Cvgbqr15IZaS6QeObf,192.168.100.103,48280.0,192.168.100.1,53.0,udp,dns,5.005152,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479119.699018,CzRiHvObeQrN5cZrj,192.168.100.103,45819.0,192.168.100.1,53.0,udp,dns,0.000750,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479043.735762,CcNZCE10I9DD01Gbk8,192.168.100.103,123.0,31.31.74.35,123.0,udp,-,52.848922,96,48,SF,-,-,0.0,Dd,2.0,152.0,1.0,76.0,-   Benign   -
1538479098.584789,CXZ2C42O9Lfzg7JVVd,192.168.100.103,123.0,83.167.252.118,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538479148.990346,ChKzB12Ew9ItUsbufe,192.168.100.103,38619.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479153.995745,Cc9uq826rjSx9h7Hee,192.168.100.103,33008.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479143.984444,C9U7FM2yzpBysx01Rl,192.168.100.103,43932.0,192.168.100.1,53.0,udp,dns,2.502832,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479159.001147,CIisRl42jpAMzJ8jK2,192.168.100.103,54322.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479164.006546,CpmYcf4LgyRPZOe68h,192.168.100.103,42439.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479169.011705,C4TRhk3rS0ob0TTGw1,192.168.100.103,52529.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479170.589050,CTV24e308oSlcnSkq6,192.168.100.103,41107.0,192.168.100.1,53.0,udp,dns,0.001248,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479160.582996,CxbQCs1hCjJUdlvAh2,192.168.100.103,59744.0,192.168.100.1,53.0,udp,dns,5.000653,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479170.591297,CiUoc02fE8wobZIJpk,192.168.100.103,51479.0,192.168.100.1,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,73.0,0.0,0.0,-   Benign   -
1538479185.605251,CEE7pv2tyQg07j6MTc,192.168.100.103,60807.0,192.168.100.1,53.0,udp,dns,0.011242,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479175.594451,CBVxapNmYAgQNwoE3,192.168.100.103,43347.0,192.168.100.1,53.0,udp,dns,5.005152,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479185.617493,CYiUE12b0rDAQrbgQ4,192.168.100.103,49941.0,192.168.100.1,53.0,udp,dns,0.041737,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479189.019049,Cq7HOj2e7POw2I8Vda,192.168.100.103,48262.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479194.024434,CHLFsq3npQ5rhVSqLe,192.168.100.103,52434.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479184.013407,CuH7vEOZVt5SySWPl,192.168.100.103,42724.0,192.168.100.1,53.0,udp,dns,2.502824,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479195.671737,C62xca4fmHu1rfgbh4,192.168.100.103,53324.0,192.168.100.1,53.0,udp,dns,0.000999,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479185.661221,CaQ9Zr7tNCTdpJ1V3,192.168.100.103,43922.0,192.168.100.1,53.0,udp,dns,5.005133,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479195.673483,C9e8M93rpRZ4fahhRf,192.168.100.103,56188.0,192.168.100.1,53.0,udp,dns,0.000750,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479199.029813,CRK5sA2SmE5VaLMP4i,192.168.100.103,39540.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479204.035195,C0Psvh2VlfFqTxYIBi,192.168.100.103,50910.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479209.040829,Cp3vZXgDicQNFhGAl,192.168.100.103,47786.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -
1538479166.581582,CcXRBQ1GF1O7Kucjbj,192.168.100.103,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538479226.570537,CF49552MEZIPhghQJ3,192.168.100.103,38088.0,66.85.157.90,443.0,tcp,-,3.089987,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C-Torii
1538479233.740181,Cf0ngw4SmqbOgwbRDk,192.168.100.103,38088.0,66.85.157.90,443.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C-Torii
1538479234.590699,CKDwfR3uIheA3RKxAd,192.168.100.103,55770.0,192.168.100.1,53.0,udp,dns,0.010990,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479224.579928,CeMvDo4xj9ZdRIPDsl,192.168.100.103,41822.0,192.168.100.1,53.0,udp,dns,5.005135,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479224.045990,CzEkgT25VYyTCvnc6a,192.168.100.103,36352.0,192.168.100.1,53.0,udp,dns,2.523548,76,54,SF,-,-,0.0,Dd,2.0,132.0,1.0,82.0,-   Benign   -
1538479234.602687,CetXlg2xBZE450foIg,192.168.100.103,60892.0,192.168.100.1,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,73.0,0.0,0.0,-   Benign   -
1538479241.900009,CCVhqme8G3qXTDhac,192.168.100.103,38088.0,66.85.157.90,443.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C-Torii
1538479249.606348,COCdv144Sm9JbeZzVb,192.168.100.103,44157.0,192.168.100.1,53.0,udp,dns,0.001249,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479239.595830,C6zl05Frb83jaBtRd,192.168.100.103,40797.0,192.168.100.1,53.0,udp,dns,5.005135,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479249.608597,CCN6hNYTNCo2oxiWa,192.168.100.103,53964.0,192.168.100.1,53.0,udp,dns,0.001248,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479259.622366,CJnx3W3Eb6pc3udC0k,192.168.100.103,34132.0,192.168.100.1,53.0,udp,dns,0.000746,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479249.611843,ChYSdM2Axe8sivthAh,192.168.100.103,33491.0,192.168.100.1,53.0,udp,dns,5.005136,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479259.624111,CGz1NO2U41HEXVg0K5,192.168.100.103,35760.0,192.168.100.1,53.0,udp,dns,0.000500,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479266.616858,CtHxXv46wV7Bx8Fsx1,192.168.100.103,38090.0,66.85.157.90,443.0,tcp,-,3.121713,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C-Torii
1538479266.577388,CwcBhm45ZQjh5AaKKl,192.168.100.103,40614.0,192.168.100.1,53.0,udp,dns,0.038473,38,54,SF,-,-,0.0,Dd,1.0,66.0,1.0,82.0,-   Benign   -
1538479273.818236,ChumG2IokpJupNVD,192.168.100.103,38090.0,66.85.157.90,443.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C-Torii
1538479282.217928,CTGh3U2czm2PpX2n19,192.168.100.103,38090.0,66.85.157.90,443.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C-Torii
1538479232.578598,C84q47295lVUimQgYe,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,1.304013,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538478994.423829,ClD5Zi3BUkMn9HMFH4,192.168.100.102,55931.0,192.168.100.103,22.0,tcp,-,-,-,-,OTH,-,-,0.0,^d,0.0,0.0,1.0,88.0,-   Benign   -
1538479300.582920,Cz6Fat1rY1ky0RKhS4,192.168.100.103,36203.0,192.168.100.1,53.0,udp,dns,0.002249,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479290.576898,CoeLPz4n3KuiejkRNk,192.168.100.103,46572.0,192.168.100.1,53.0,udp,dns,5.000636,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479300.586165,CiYqVy2I1mdnl7e7o4,192.168.100.103,60756.0,192.168.100.1,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,73.0,0.0,0.0,-   Benign   -
1538479306.637710,CShXkb3qSX6llTCDTj,192.168.100.103,46082.0,192.168.100.1,53.0,udp,dns,0.072703,38,54,SF,-,-,0.0,Dd,1.0,66.0,1.0,82.0,-   Benign   -
1538479305.588555,CCmewv4ZCh0yvbFJ01,192.168.100.103,57409.0,192.168.100.1,53.0,udp,dns,5.005141,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479315.599082,C4PvKB2lqwRcUk7pei,192.168.100.103,58245.0,192.168.100.1,53.0,udp,dns,0.005240,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479315.605321,CoffUlTQcTAZtR9qd,192.168.100.103,45142.0,192.168.100.1,53.0,udp,dns,0.010747,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479325.626341,Cm5LoE4t0kifYQhA9k,192.168.100.103,59412.0,192.168.100.1,53.0,udp,dns,0.000496,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479315.617814,CkSQAM1giTwuMbIRra,192.168.100.103,36849.0,192.168.100.1,53.0,udp,dns,5.005142,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479325.627836,CpgaN93dd5MkqO7Dsg,192.168.100.103,47570.0,192.168.100.1,53.0,udp,dns,0.000500,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479335.640859,CAoscm48o71RxHjf2l,192.168.100.103,37489.0,192.168.100.1,53.0,udp,dns,0.020245,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479325.630336,CIOpWY13am1c6D6TOf,192.168.100.103,37173.0,192.168.100.1,53.0,udp,dns,5.005140,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479335.661850,CMvCgCdxXvlb1aU54,192.168.100.103,34031.0,192.168.100.1,53.0,udp,dns,0.017488,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479357.573815,CPYQ3r3otCo4Ptzi8,192.168.100.103,57885.0,192.168.100.1,53.0,udp,dns,5.000388,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479367.579841,C9Y0Dn3zfu9TKHecra,192.168.100.103,50712.0,192.168.100.1,53.0,udp,dns,0.022486,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479367.603326,CdNyYZaYZC7SCgNZ,192.168.100.103,44945.0,192.168.100.1,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,73.0,0.0,0.0,-   Benign   -
1538479382.595502,CHDeRr4EP9HI4Kluhh,192.168.100.103,59643.0,192.168.100.1,53.0,udp,dns,0.000499,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479372.584736,CZWUdh4JphnnymCHRe,192.168.100.103,40547.0,192.168.100.1,53.0,udp,dns,5.005137,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479382.597000,CwGyZe3R6OIQodgRCb,192.168.100.103,40896.0,192.168.100.1,53.0,udp,dns,0.000500,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479392.610040,CsPh1Q1cpRUwNlTl1,192.168.100.103,44041.0,192.168.100.1,53.0,udp,dns,0.000734,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479382.599500,CwaCx71tdSnnZLAFMi,192.168.100.103,60703.0,192.168.100.1,53.0,udp,dns,5.005138,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479392.611774,COgpFj1DKdaPqgelK2,192.168.100.103,41688.0,192.168.100.1,53.0,udp,dns,0.000499,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479402.625064,CwpZVD2fAJBsSINCb7,192.168.100.103,50177.0,192.168.100.1,53.0,udp,dns,0.000734,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479392.614522,CheSuX20Jfn3pRZfd1,192.168.100.103,42348.0,192.168.100.1,53.0,udp,dns,5.005155,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
1538479402.626796,CR5N8t1n97vyeVWtF7,192.168.100.103,44085.0,192.168.100.1,53.0,udp,dns,0.000500,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479432.576684,C5W2ua44aBAKz8oCTc,192.168.100.103,37258.0,192.168.100.1,53.0,udp,dns,0.000488,45,45,SF,-,-,0.0,Dd,1.0,73.0,1.0,73.0,-   Benign   -
1538479422.570651,CImZQ5kzpI6NNr5u5,192.168.100.103,42123.0,192.168.100.1,53.0,udp,dns,5.000651,78,0,S0,-,-,0.0,D,2.0,134.0,0.0,0.0,-   Benign   -
